refe,h3_cell,loading_status,n_points,centroid_lat,centroid_lng,avg_heading,avg_speed,avg_vertical_speed,avg_height,avg_longitudinal_a,avg_lateral_a,avg_ratius_ot,avg_vehicle_w,avg_tkph_f,avg_tkph_r,avg_slope_percent,transparency
341139VBOX,8c661c94dada7ff,Loaded,8,7.912199561124675,-75.55878036911307,275.24,32.77,0.93,65.92,-0.02,0.02,,974.3,964.5,922.38,0.0462,0.1093
341139VBOX,8c661c94dadb1ff,Empty,9,7.912077777590279,-75.55832967890373,109.67,39.79,-0.46,69.14,-0.01,-0.0,,68.3,566.67,506.0,-0.0233,0.1492
341139VBOX,8c661c94dadb1ff,Loaded,4,7.912077777590279,-75.55832967890373,286.8,33.66,-1.17,61.94,-0.01,0.02,,974.3,1078.0,1050.5,-0.025,0.0561
341139VBOX,8c661c94dadb3ff,Empty,3,7.911937963736983,-75.55822743882382,108.2,40.47,-0.52,66.74,-0.03,0.01,,68.3,1066.67,978.33,-0.0067,0.0506
341139VBOX,8c661c94dadb5ff,Empty,1,7.912068762523999,-75.55850390388547,107.0,42.0,-1.01,70.64,0.0,-0.1,,68.3,1165.0,1078.0,-0.04,0.0175
341139VBOX,8c661c94dadb5ff,Loaded,1,7.912068762523999,-75.55850390388547,283.0,29.5,-1.91,59.02,0.0,0.01,,974.3,910.0,869.0,-0.06,0.0123
341139VBOX,8c661c94dadb9ff,Loaded,3,7.912226606224692,-75.55825769411534,287.27,39.06,0.6,70.58,-0.01,0.02,,974.3,497.67,460.67,0.0033,0.0488
341139VBOX,8c661c94dadbbff,Empty,4,7.912086792575223,-75.55815545409038,109.0,39.96,-0.26,67.98,-0.03,0.01,,68.3,589.25,523.5,-0.005,0.0666
341139VBOX,8c661c94dadbbff,Loaded,7,7.912086792575223,-75.55815545409038,287.0,36.19,-1.01,65.81,0.01,-0.01,,974.3,972.29,930.0,-0.0114,0.1056
341139VBOX,8c661c94dadbdff,Empty,3,7.912217591272699,-75.55843191894621,113.96,39.05,-0.06,68.35,0.01,-0.02,,68.3,334.33,290.67,-0.0233,0.0488
341139VBOX,8c661c94dadbdff,Loaded,6,7.912217591272699,-75.55843191894621,283.27,36.61,0.02,67.8,-0.01,0.04,,974.3,802.33,760.17,-0.005,0.0915
341139VBOX,8c661c94db449ff,Empty,8,7.918373356433649,-75.55443530968319,315.69,33.01,0.38,81.24,0.0,-0.03,,68.3,494.12,433.25,0.0125,0.1101
341139VBOX,8c661c94db449ff,Loaded,9,7.918373356433649,-75.55443530968319,135.94,35.89,-0.24,82.89,0.01,-0.0,,974.3,1175.44,1127.67,-0.0078,0.1346
341139VBOX,8c661c94db44bff,Empty,5,7.918233551306507,-75.55433307199893,312.14,33.67,0.35,81.16,-0.02,-0.02,,68.3,542.2,477.4,0.01,0.0702
341139VBOX,8c661c94db44bff,Loaded,11,7.918233551306507,-75.55433307199893,133.76,36.33,-0.18,82.83,0.0,0.02,,974.3,1150.91,1102.55,-0.01,0.1665
341139VBOX,8c661c94db451ff,Loaded,1,7.917953940539443,-75.55412859651823,128.7,41.94,-0.13,83.4,0.01,0.03,,974.3,815.0,773.0,-0.01,0.0175
341139VBOX,8c661c94db459ff,Empty,7,7.918102755851861,-75.55405661667794,305.31,39.18,0.14,81.17,-0.02,-0.03,,68.3,451.86,399.71,0.0086,0.1142
341139VBOX,8c661c94db459ff,Loaded,8,7.918102755851861,-75.55405661667794,130.54,35.95,-0.3,82.47,0.0,0.02,,974.3,1220.5,1172.0,-0.0075,0.1198
341139VBOX,8c661c94db45bff,Empty,4,7.917962950415799,-75.55395437893645,302.88,38.92,0.06,80.06,-0.0,-0.02,,68.3,416.5,367.75,0.0125,0.0648
341139VBOX,8c661c94db45bff,Loaded,8,7.917962950415799,-75.55395437893645,127.01,35.93,-0.57,82.19,0.0,0.04,,974.3,1223.12,1175.25,-0.01,0.1198
341139VBOX,8c661c94db45dff,Empty,1,7.9180937460084415,-75.55423083427726,310.5,38.22,0.29,79.79,-0.01,-0.08,,68.3,424.0,392.0,0.02,0.0159
341139VBOX,8c661c94db45dff,Loaded,5,7.9180937460084415,-75.55423083427726,131.04,38.57,-0.41,83.07,0.0,0.02,,974.3,1000.8,957.2,-0.006,0.0803
341139VBOX,8c661c94db623ff,Empty,2,7.918522171134473,-75.55436332967803,315.75,37.63,0.68,83.14,0.02,-0.02,,68.3,288.0,259.0,0.01,0.0314
341139VBOX,8c661c94db625ff,Empty,11,7.918652966175129,-75.55463978493948,314.85,37.19,0.23,82.14,0.01,0.01,,68.3,485.82,432.45,0.0118,0.1704
341139VBOX,8c661c94db625ff,Loaded,9,7.918652966175129,-75.55463978493948,134.27,33.51,-0.64,83.21,0.04,0.02,,974.3,1175.44,1127.67,-0.01,0.1257
341139VBOX,8c661c94db627ff,Empty,9,7.918513161389856,-75.55453754733003,316.78,36.54,0.56,81.93,0.02,-0.0,,68.3,489.11,440.33,0.0122,0.137
341139VBOX,8c661c94db627ff,Loaded,10,7.918513161389856,-75.55453754733003,135.11,35.09,-0.35,83.25,0.02,-0.01,,974.3,1210.8,1162.3,-0.012,0.1462
341139VBOX,8c661c94db635ff,Empty,2,7.918382366211204,-75.55426109204872,313.4,37.03,0.44,82.93,-0.02,-0.02,,68.3,288.0,259.0,0.01,0.0309
341139VBOX,8c661c94db637ff,Empty,9,7.91824256111699,-75.55415885438204,310.34,37.69,0.33,81.6,-0.05,-0.05,,68.3,474.0,425.56,0.0089,0.1413
341139VBOX,8c661c94db637ff,Loaded,2,7.91824256111699,-75.55415885438204,132.05,33.82,-0.27,83.19,0.0,0.04,,974.3,1411.0,1367.5,-0.015,0.0282
341139VBOX,8c661c94db685ff,Empty,1,7.917841164383256,-75.55350370653451,303.9,40.19,0.45,82.9,0.01,-0.02,,68.3,288.0,259.0,0.0,0.0167
341139VBOX,8c661c94db687ff,Empty,8,7.917701358671244,-75.55340146875336,301.39,38.2,0.21,81.64,0.02,0.04,,68.3,431.38,382.12,-0.0025,0.1273
341139VBOX,8c661c94db687ff,Loaded,3,7.917701358671244,-75.55340146875336,123.77,32.58,-0.07,82.8,0.01,-0.02,,974.3,1378.67,1340.67,-0.0033,0.0408
341139VBOX,8c661c94db695ff,Empty,2,7.917570562519329,-75.55312501391111,315.15,35.86,0.06,81.26,-0.04,0.14,,68.3,471.0,397.0,0.0,0.0299
341139VBOX,8c661c94db697ff,Empty,4,7.91743075649843,-75.55302277607275,324.73,37.97,-0.23,81.97,-0.03,0.1,,68.3,348.5,301.25,-0.0025,0.0633
341139VBOX,8c661c94db6a9ff,Empty,8,7.917832154636726,-75.55367792376181,303.23,39.8,-0.11,80.97,0.0,-0.02,,68.3,382.5,334.5,0.005,0.1326
341139VBOX,8c661c94db6a9ff,Loaded,7,7.917832154636726,-75.55367792376181,122.41,35.07,0.52,82.69,-0.02,0.0,,974.3,1217.0,1170.86,-0.0114,0.1023
341139VBOX,8c661c94db6abff,Empty,5,7.91769234889177,-75.55357568596308,299.38,39.71,-0.09,80.55,0.03,0.02,,68.3,496.2,448.8,0.002,0.0827
341139VBOX,8c661c94db6abff,Loaded,10,7.91769234889177,-75.55357568596308,120.13,35.58,-0.61,82.16,-0.01,0.01,,974.3,1139.4,1092.2,-0.01,0.1483
341139VBOX,8c661c94db6adff,Loaded,9,7.917823144808817,-75.55385214115756,122.16,37.11,-0.23,82.14,-0.01,0.04,,974.3,1120.0,1070.56,-0.0122,0.1391
341139VBOX,8c661c94db6b9ff,Empty,10,7.917561552788298,-75.55329923093481,308.02,37.67,0.3,81.36,-0.01,0.11,,68.3,469.0,422.2,0.0,0.1569
341139VBOX,8c661c94db6b9ff,Loaded,9,7.917561552788298,-75.55329923093481,127.36,36.2,-0.48,81.89,0.01,-0.07,,974.3,1125.33,1079.56,-0.0089,0.1357
341139VBOX,8c661c94db6bbff,Empty,5,7.917421746734449,-75.55319699307887,320.8,39.5,-0.05,80.22,-0.03,0.09,,68.3,496.2,448.8,0.004,0.0823
341139VBOX,8c661c94db6bbff,Loaded,11,7.917421746734449,-75.55319699307887,137.68,36.3,-0.28,81.45,0.0,-0.1,,974.3,1150.91,1102.55,-0.0036,0.1664
341139VBOX,8c661c94db6bdff,Loaded,4,7.917552542975895,-75.55347344812698,121.72,36.93,-0.29,81.63,0.0,-0.01,,974.3,1035.25,983.0,-0.0075,0.0615
341139VBOX,8c661c94db6e5ff,Empty,1,7.9181117656138955,-75.55388239924707,304.2,40.13,0.23,82.8,0.04,-0.02,,68.3,288.0,259.0,0.0,0.0167
341139VBOX,8c661c94db6e7ff,Empty,6,7.917971960210771,-75.55378016152314,303.08,38.94,0.1,81.45,-0.01,0.01,,68.3,330.33,291.5,0.005,0.0973
341139VBOX,8c661c94db719ff,Loaded,4,7.91864395638204,-75.55481400277749,136.1,34.34,-0.73,83.76,0.05,0.03,,974.3,922.5,874.75,-0.0175,0.0572
341139VBOX,8c661c94db74bff,Loaded,1,7.919212183606811,-75.55504873500324,188.1,28.75,-0.32,87.77,0.0,0.13,,974.3,815.0,773.0,-0.02,0.012
341139VBOX,8c661c94db751ff,Empty,8,7.918932575232851,-75.55484426004615,337.23,34.94,0.75,82.68,-0.02,-0.17,,68.3,382.5,334.5,0.0125,0.1165
341139VBOX,8c661c94db751ff,Loaded,9,7.918932575232851,-75.55484426004615,159.72,28.08,-0.62,83.75,0.01,0.11,,974.3,1252.44,1202.67,-0.0078,0.1055
341139VBOX,8c661c94db753ff,Empty,9,7.918792770789458,-75.55474202251152,320.42,36.97,0.47,82.32,-0.01,-0.08,,68.3,430.56,383.22,0.0133,0.1386
341139VBOX,8c661c94db753ff,Loaded,6,7.918792770789458,-75.55474202251152,139.62,29.78,-0.62,83.81,0.03,0.08,,974.3,1284.0,1237.17,-0.0083,0.0746
341139VBOX,8c661c94db755ff,Loaded,2,7.918923565505618,-75.55501847791928,160.15,32.03,-0.77,87.12,0.02,0.12,,974.3,815.0,773.0,-0.02,0.0267
341139VBOX,8c661c94db757ff,Loaded,5,7.9187837610293,-75.55491624036708,145.12,30.59,-0.63,84.58,0.02,0.12,,974.3,1000.8,957.2,-0.016,0.0638
341139VBOX,8c661c94db759ff,Empty,1,7.9190813891182215,-75.55477227982118,285.0,34.13,0.85,84.3,0.0,-0.19,,68.3,288.0,259.0,0.01,0.0142
341139VBOX,8c661c94db75dff,Empty,6,7.919072379505308,-75.5549464975434,347.03,36.74,0.87,83.36,-0.02,-0.23,,68.3,506.0,462.83,0.0217,0.0918
341139VBOX,8c661c94db75dff,Loaded,12,7.919072379505308,-75.5549464975434,175.27,27.16,-0.57,84.56,0.02,0.09,,974.3,1164.5,1117.92,-0.0067,0.1361
341139VBOX,8c661c94dc101ff,Empty,14,7.922964878569352,-75.57225832329978,174.11,15.91,-0.73,79.24,0.07,0.02,,68.3,957.0,903.29,-0.0357,0.0934
341139VBOX,8c661c94dc101ff,Loaded,9,7.922964878569352,-75.57225832329978,347.21,20.99,0.97,77.81,-0.02,-0.02,,974.3,1075.11,1014.56,0.0267,0.079
341139VBOX,8c661c94dc103ff,Loaded,7,7.92282507731307,-75.5721560856421,351.27,23.99,0.66,77.58,-0.05,0.01,,974.3,957.0,903.29,0.0257,0.0702
341139VBOX,8c661c94dc105ff,Empty,5,7.922955863446336,-75.572432555229,294.48,25.6,-0.07,81.35,-0.0,0.01,,68.3,549.0,450.0,0.008,0.0535
341139VBOX,8c661c94dc107ff,Empty,9,7.92281606215726,-75.57233031755396,176.75,24.86,-0.6,80.37,0.02,-0.03,,68.3,715.56,633.0,-0.0144,0.0934
341139VBOX,8c661c94dc109ff,Loaded,8,7.923113694663299,-75.57218632914149,353.14,23.32,0.55,78.02,0.02,-0.05,,974.3,1030.88,970.25,0.0262,0.078
341139VBOX,8c661c94dc10dff,Empty,7,7.923104679654493,-75.57236056091993,177.84,16.08,-0.71,79.9,-0.14,0.05,,68.3,957.0,903.29,-0.0357,0.0472
341139VBOX,8c661c94dc129ff,Empty,5,7.922946848241871,-75.57260678732635,286.57,27.94,0.25,82.37,-0.05,0.01,,68.3,549.0,450.0,0.008,0.0583
341139VBOX,8c661c94dc12dff,Empty,3,7.922937832956001,-75.57278101959183,278.5,30.49,-0.03,82.72,-0.02,0.02,,68.3,549.0,450.0,0.0133,0.0382
341139VBOX,8c661c94dc131ff,Empty,4,7.922527443762866,-75.57230007413662,177.08,32.07,-0.42,80.07,0.06,-0.01,,68.3,703.75,632.0,-0.0175,0.0535
341139VBOX,8c661c94dc133ff,Empty,8,7.9223876419275605,-75.57219783633168,202.12,33.22,-0.23,78.73,0.04,-0.01,,68.3,703.75,632.0,-0.0062,0.1108
341139VBOX,8c661c94dc133ff,Loaded,8,7.9223876419275605,-75.57219783633168,351.71,27.45,-0.1,76.16,0.01,0.01,,974.3,1030.88,970.25,0.0038,0.0917
341139VBOX,8c661c94dc139ff,Empty,11,7.922676260697035,-75.57222807984142,177.19,28.26,-0.46,79.3,0.03,-0.01,,68.3,717.82,648.55,-0.02,0.1297
341139VBOX,8c661c94dc139ff,Loaded,6,7.922676260697035,-75.57222807984142,354.57,28.78,0.4,75.75,-0.0,0.02,,974.3,1088.33,1022.33,0.0267,0.0721
341139VBOX,8c661c94dc13bff,Empty,1,7.922536459065669,-75.57212584209135,359.2,28.96,-0.24,78.15,-0.02,0.0,,68.3,549.0,450.0,0.01,0.0121
341139VBOX,8c661c94dc13bff,Loaded,5,7.922536459065669,-75.57212584209135,357.34,27.55,0.15,76.61,0.0,0.01,,974.3,996.4,939.0,0.026,0.0575
341139VBOX,8c661c94dc141ff,Empty,4,7.923402311116345,-75.57221657258947,209.73,36.08,-0.7,80.04,-0.05,0.1,,68.3,1173.5,1109.0,-0.0225,0.0601
341139VBOX,8c661c94dc141ff,Loaded,6,7.923402311116345,-75.57221657258947,27.48,24.56,0.7,79.56,0.0,-0.07,,974.3,1068.5,1010.67,0.0183,0.0616
341139VBOX,8c661c94dc143ff,Loaded,2,7.923262510439083,-75.57211433507908,20.3,28.7,0.71,76.36,0.02,-0.1,,974.3,918.0,849.0,0.025,0.0239
341139VBOX,8c661c94dc147ff,Empty,8,7.923253495544502,-75.57228856670676,193.9,29.74,-0.58,79.48,-0.09,0.12,,68.3,1030.88,970.25,-0.0312,0.0993
341139VBOX,8c661c94dc147ff,Loaded,4,7.923253495544502,-75.57228856670676,13.55,24.32,0.61,78.52,0.01,-0.06,,974.3,1173.5,1109.0,0.0275,0.0406
341139VBOX,8c661c94dc149ff,Empty,6,7.92355112637005,-75.57214457856809,217.88,39.3,-0.74,79.21,-0.02,0.04,,68.3,1088.33,1022.33,-0.02,0.0982
341139VBOX,8c661c94dc149ff,Loaded,3,7.92355112637005,-75.57214457856809,32.37,25.35,0.61,78.61,-0.01,0.0,,974.3,1088.33,1022.33,0.01,0.0318
341139VBOX,8c661c94dc14bff,Loaded,3,7.923411325896727,-75.57204234111256,32.5,25.88,0.84,78.52,-0.02,-0.02,,974.3,1088.33,1022.33,0.01,0.0324
341139VBOX,8c661c94dc1a5ff,Empty,1,7.921810401697152,-75.57213734915804,6.3,32.83,-0.43,78.04,-0.09,0.05,,68.3,549.0,450.0,0.0,0.0137
341139VBOX,8c661c94dc1a5ff,Loaded,4,7.921810401697152,-75.57213734915804,7.0,27.81,-0.47,78.3,-0.12,0.02,,974.3,858.5,814.0,-0.005,0.0464
341139VBOX,8c661c94dc1e5ff,Loaded,3,7.922247839921115,-75.57209559848921,1.67,23.01,-0.19,78.52,0.02,0.01,,974.3,1048.67,999.0,-0.0067,0.0289
341139VBOX,8c661c94dc301ff,Empty,5,7.924006584545705,-75.57175436620543,220.14,40.72,-0.15,79.19,-0.01,0.0,,68.3,1248.4,1175.0,-0.002,0.0848
341139VBOX,8c661c94dc301ff,Loaded,5,7.924006584545705,-75.57175436620543,43.34,27.66,-0.27,80.09,0.01,0.03,,974.3,996.4,939.0,0.004,0.0577
341139VBOX,8c661c94dc307ff,Empty,4,7.923857770360706,-75.57182635978836,218.98,38.94,-0.12,80.32,-0.01,0.02,,68.3,888.25,831.5,-0.01,0.0649
341139VBOX,8c661c94dc307ff,Loaded,8,7.923857770360706,-75.57182635978836,45.83,27.64,0.1,79.8,-0.0,-0.02,,974.3,1030.88,970.25,0.0112,0.0923
341139VBOX,8c661c94dc309ff,Empty,4,7.924155398412553,-75.57168237271839,220.62,40.71,-0.28,80.26,-0.03,0.02,,68.3,888.25,831.5,-0.0025,0.0678
341139VBOX,8c661c94dc30bff,Loaded,6,7.924015598787784,-75.57158013549974,40.62,29.66,-0.15,78.85,0.02,0.03,,974.3,1088.33,1022.33,0.0033,0.0742
341139VBOX,8c661c94dc323ff,Empty,3,7.92369994130559,-75.57207258464258,219.5,39.93,-0.35,79.57,0.01,0.02,,68.3,1088.33,1022.33,-0.02,0.0499
341139VBOX,8c661c94dc323ff,Loaded,2,7.92369994130559,-75.57207258464258,30.8,23.82,0.45,81.54,0.02,0.0,,974.3,858.5,814.0,0.015,0.0199
341139VBOX,8c661c94dc335ff,Loaded,6,7.923560141036214,-75.57197034724194,31.75,25.69,0.62,78.85,0.01,-0.0,,974.3,1088.33,1022.33,0.01,0.0644
341139VBOX,8c661c94dc33dff,Empty,5,7.923708955857537,-75.5718983534672,219.98,39.46,-0.16,78.8,0.0,-0.02,,68.3,1020.2,953.0,-0.018,0.0822
341139VBOX,8c661c94dc33dff,Loaded,6,7.923708955857537,-75.5718983534672,37.68,27.76,0.38,79.12,0.02,-0.06,,974.3,1088.33,1022.33,0.01,0.0695
341139VBOX,8c661c94dc355ff,Empty,4,7.924164412540399,-75.57150814216345,221.55,42.03,-0.34,78.1,-0.01,-0.03,,68.3,1203.25,1126.5,0.0,0.07
341139VBOX,8c661c94dc355ff,Loaded,6,7.924164412540399,-75.57150814216345,32.68,30.42,0.14,78.89,0.01,0.07,,974.3,1088.33,1022.33,0.0033,0.0761
341139VBOX,8c661c94dc35dff,Empty,4,7.924313225974859,-75.57143614892307,219.3,42.3,-0.27,80.94,0.01,-0.02,,68.3,1173.5,1109.0,0.0,0.0704
341139VBOX,8c661c94dc35dff,Loaded,6,7.924313225974859,-75.57143614892307,26.08,31.84,0.21,78.98,0.03,0.03,,974.3,1088.33,1022.33,0.0033,0.0797
341139VBOX,8c661c94dca09ff,Empty,2,7.92305058789159,-75.5734059551213,272.6,29.83,0.31,83.85,0.03,-0.01,,68.3,549.0,450.0,0.02,0.0249
341139VBOX,8c661c94dca0dff,Empty,3,7.923041572312771,-75.5735801880766,275.0,30.98,0.44,84.24,0.01,-0.01,,68.3,549.0,450.0,0.02,0.0388
341139VBOX,8c661c94dca51ff,Empty,2,7.923068618804946,-75.57305748971503,278.55,27.16,0.92,82.91,0.01,0.03,,68.3,549.0,450.0,0.04,0.0227
341139VBOX,8c661c94dca53ff,Empty,1,7.922928817588681,-75.57295525202545,280.8,27.12,0.71,82.38,0.01,-0.01,,68.3,549.0,450.0,0.04,0.0113
341139VBOX,8c661c94dca55ff,Empty,3,7.923059603388986,-75.5732317223341,274.73,28.22,0.65,83.46,0.01,0.02,,68.3,549.0,450.0,0.02,0.0353
341139VBOX,8c661c94dca5bff,Empty,1,7.923077634139479,-75.57288325726407,280.3,26.46,0.5,82.09,0.01,-0.03,,68.3,549.0,450.0,0.04,0.011
341139VBOX,8c661c94dca61ff,Empty,3,7.923172357828721,-75.57385665892149,290.45,36.31,-0.05,85.39,0.02,-0.03,,68.3,549.0,450.0,0.01,0.0454
341139VBOX,8c661c94dca63ff,Empty,2,7.923032556652517,-75.57375442120002,8.25,37.54,-0.07,85.64,0.02,-0.02,,68.3,549.0,450.0,0.005,0.0313
341139VBOX,8c661c94dca65ff,Empty,4,7.923163342119813,-75.57403089223035,14.7,37.13,-0.03,86.15,0.0,0.03,,68.3,549.0,450.0,0.0,0.0619
341139VBOX,8c661c94dca91ff,Empty,1,7.9216525673715115,-75.57238357618992,191.2,42.97,0.07,81.3,0.02,-0.04,,68.3,549.0,450.0,0.01,0.0179
341139VBOX,8c661c94dca93ff,Empty,7,7.921512764378205,-75.57228133809043,190.57,40.71,0.04,76.27,0.0,-0.01,,68.3,1085.86,995.14,0.0071,0.1187
341139VBOX,8c661c94dca93ff,Loaded,5,7.921512764378205,-75.57228133809043,12.18,35.82,-0.19,77.08,-0.0,-0.02,,974.3,996.4,939.0,0.0,0.0746
341139VBOX,8c661c94dca99ff,Empty,3,7.921801385986132,-75.57231158162091,188.83,41.41,-0.04,80.44,0.01,-0.03,,68.3,842.33,756.33,0.0067,0.0517
341139VBOX,8c661c94dca99ff,Loaded,1,7.921801385986132,-75.57231158162091,9.3,38.01,-0.12,69.92,-0.02,0.02,,974.3,1548.0,1439.0,0.0,0.0158
341139VBOX,8c661c94dca9bff,Empty,3,7.921661583196743,-75.5722093435763,11.6,37.6,-0.16,78.42,0.0,0.01,,68.3,842.33,756.33,0.0033,0.047
341139VBOX,8c661c94dca9bff,Loaded,6,7.921661583196743,-75.5722093435763,10.48,35.24,-0.22,75.82,-0.02,0.02,,974.3,1088.33,1022.33,-0.0033,0.0881
341139VBOX,8c661c94dcad3ff,Empty,6,7.921950204282594,-75.57223958714778,188.0,36.18,-0.11,79.36,-0.0,-0.01,,68.3,842.33,756.33,0.0067,0.0905
341139VBOX,8c661c94dcad3ff,Loaded,7,7.921950204282594,-75.57223958714778,5.77,26.98,-0.1,75.96,-0.02,0.0,,974.3,1137.0,1071.86,-0.0043,0.0789
341139VBOX,8c661c94dcad9ff,Empty,6,7.922238824471304,-75.57226983066789,180.48,35.44,-0.39,79.35,0.04,-0.02,,68.3,798.83,724.5,-0.01,0.0886
341139VBOX,8c661c94dcad9ff,Loaded,2,7.922238824471304,-75.57226983066789,0.8,29.42,-0.11,73.87,0.02,0.02,,974.3,918.0,849.0,0.0,0.0245
341139VBOX,8c661c94dcadbff,Empty,6,7.922099022260919,-75.57216759277055,273.37,33.18,0.03,78.64,0.02,-0.02,,68.3,652.17,571.33,-0.0017,0.083
341139VBOX,8c661c94dcadbff,Loaded,8,7.922099022260919,-75.57216759277055,12.46,25.4,0.21,76.29,-0.0,0.02,,974.3,1030.88,970.25,-0.0038,0.0849
341139VBOX,8c661c94dcb49ff,Empty,3,7.923424912493216,-75.57458383478678,311.88,33.44,0.44,87.81,0.01,-0.03,,68.3,549.0,450.0,0.0167,0.0418
341139VBOX,8c661c94dcb4bff,Empty,3,7.92328511156105,-75.57448159708835,113.3,35.71,-0.57,87.99,0.03,0.03,,68.3,549.0,450.0,-0.0067,0.0446
341139VBOX,8c661c94dcb4dff,Empty,2,7.923415896605551,-75.57475806863461,130.5,32.35,-1.47,89.36,0.01,0.11,,68.3,549.0,450.0,-0.03,0.027
341139VBOX,8c661c94dcb59ff,Empty,4,7.923154326329471,-75.57420512570732,19.3,37.12,-0.24,86.72,0.01,-0.0,,68.3,549.0,450.0,0.005,0.0619
341139VBOX,8c661c94dcd01ff,Empty,2,7.919902787476305,-75.57255058181504,173.3,38.05,0.22,76.26,0.02,0.04,,68.3,1048.5,944.5,0.01,0.0317
341139VBOX,8c661c94dcd03ff,Empty,9,7.919762982167137,-75.57244834312644,173.08,39.19,0.09,77.57,0.02,-0.01,,68.3,810.78,729.44,0.0033,0.1469
341139VBOX,8c661c94dcd03ff,Loaded,5,7.919762982167137,-75.57244834312644,355.02,36.95,0.06,75.53,-0.0,0.0,,974.3,1020.2,953.0,-0.004,0.077
341139VBOX,8c661c94dcd09ff,Empty,10,7.920051609451648,-75.57247858669838,174.97,35.82,0.16,77.46,-0.03,0.01,,68.3,872.6,793.4,0.001,0.1493
341139VBOX,8c661c94dcd09ff,Loaded,6,7.920051609451648,-75.57247858669838,352.32,36.48,-0.19,76.02,0.0,-0.01,,974.3,1088.33,1022.33,0.0,0.0912
341139VBOX,8c661c94dcd0bff,Empty,5,7.919911804346392,-75.57237634806468,172.4,37.05,0.04,78.72,-0.01,0.01,,68.3,848.8,779.4,-0.004,0.0772
341139VBOX,8c661c94dcd0bff,Loaded,4,7.919911804346392,-75.57237634806468,352.55,36.08,-0.22,76.96,-0.01,0.04,,974.3,1173.5,1109.0,0.0,0.0601
341139VBOX,8c661c94dcd15ff,Empty,5,7.91962317668685,-75.57234610440034,173.4,39.44,-0.17,77.12,0.02,0.01,,68.3,1048.6,977.2,0.002,0.0821
341139VBOX,8c661c94dcd15ff,Loaded,5,7.91962317668685,-75.57234610440034,354.14,36.21,-0.39,77.32,0.03,-0.01,,974.3,996.4,939.0,-0.008,0.0754
341139VBOX,8c661c94dcd33ff,Empty,1,7.9193255309661605,-75.57249009470179,174.8,43.63,0.45,82.87,0.02,0.01,,68.3,549.0,450.0,0.01,0.0182
341139VBOX,8c661c94dcd39ff,Empty,1,7.919614159669768,-75.5725203382841,174.4,40.47,-0.12,82.41,0.03,-0.01,,68.3,549.0,450.0,0.01,0.0169
341139VBOX,8c661c94dcd3bff,Empty,9,7.919474353985562,-75.57241809950312,174.26,40.44,0.13,77.73,0.02,-0.01,,68.3,810.78,729.44,0.0044,0.1516
341139VBOX,8c661c94dcd3bff,Loaded,5,7.919474353985562,-75.57241809950312,354.06,35.26,-0.35,75.89,0.02,-0.0,,974.3,1248.4,1175.0,-0.01,0.0735
341139VBOX,8c661c94dcd41ff,Empty,10,7.920340235839093,-75.57250883021894,167.58,34.73,-0.02,77.42,-0.0,0.01,,68.3,898.7,812.5,0.002,0.1447
341139VBOX,8c661c94dcd41ff,Loaded,6,7.920340235839093,-75.57250883021894,337.4,36.15,-0.22,75.82,0.0,-0.06,,974.3,1088.33,1022.33,0.0,0.0904
